,timestamp,temperature,description
1581,2021-01-18 10:50:00,6.0,Partly sunny
1582,2021-01-18 11:20:00,6.0,Partly sunny
1583,2021-01-18 11:50:00,7.0,Partly sunny
1584,2021-01-18 12:50:00,6.0,More clouds than sun
1585,2021-01-18 13:20:00,7.0,Mostly cloudy
1586,2021-01-18 13:50:00,7.0,More clouds than sun
1587,2021-01-18 14:25:00,7.0,Mostly cloudy
1588,2021-01-18 14:50:00,7.0,Mostly cloudy
1589,2021-01-18 15:50:00,7.0,Broken clouds
1590,2021-01-18 16:21:00,7.0,Partly sunny
1591,2021-01-18 16:55:00,7.0,Passing clouds
1592,2021-01-18 17:22:00,7.0,Passing clouds
1593,2021-01-18 17:50:00,7.0,Passing clouds
1594,2021-01-18 18:27:00,7.0,Partly cloudy
1595,2021-01-18 18:50:00,7.0,Light rain. Partly cloudy
1596,2021-01-18 19:20:00,7.0,Light rain. Partly cloudy
1597,2021-01-18 19:50:00,8.0,Passing clouds
1598,2021-01-18 20:20:00,8.0,Passing clouds
1599,2021-01-18 20:50:00,8.0,Passing clouds
1600,2021-01-18 21:20:00,8.0,Low clouds
1601,2021-01-18 21:50:00,8.0,Low clouds
1602,2021-01-18 22:50:00,8.0,Low clouds
1603,2021-01-18 23:50:00,9.0,Passing clouds
1604,2021-01-19 00:50:00,10.0,Passing clouds
1605,2021-01-19 01:50:00,10.0,Passing clouds
1606,2021-01-19 02:50:00,10.0,Passing clouds
1607,2021-01-19 03:50:00,10.0,Passing clouds
1608,2021-01-19 04:50:00,11.0,Passing clouds
1609,2021-01-19 05:50:00,11.0,Passing clouds
1610,2021-01-19 06:50:00,11.0,Light rain. Overcast
1611,2021-01-19 07:26:00,12.0,Overcast
1612,2021-01-19 07:50:00,11.0,Passing clouds
1613,2021-01-19 08:22:00,12.0,Partly sunny
1614,2021-01-19 08:50:00,11.0,Partly sunny
1615,2021-01-19 09:50:00,12.0,Partly sunny
1616,2021-01-19 10:50:00,12.0,Partly sunny
1617,2021-01-19 11:50:00,11.0,Light rain. Partly sunny
1618,2021-01-19 12:21:00,11.0,Broken clouds
1619,2021-01-19 12:50:00,11.0,Partly sunny
1620,2021-01-19 13:26:00,10.0,Light rain. Partly sunny
1621,2021-01-19 13:50:00,10.0,Light rain. Partly sunny
1622,2021-01-19 14:20:00,11.0,Light rain. Partly sunny
1623,2021-01-19 14:50:00,10.0,Drizzle. Partly sunny
1624,2021-01-19 15:50:00,10.0,Drizzle. More clouds than sun
1625,2021-01-19 16:20:00,10.0,Drizzle. Mostly cloudy
1626,2021-01-19 16:50:00,10.0,Drizzle. Overcast
1627,2021-01-19 17:50:00,10.0,Mostly cloudy
1628,2021-01-19 18:21:00,10.0,Overcast
1629,2021-01-19 18:50:00,10.0,Drizzle. Overcast
1630,2021-01-19 19:20:00,10.0,Drizzle. Overcast
1631,2021-01-19 19:50:00,10.0,Drizzle. Low clouds
1632,2021-01-19 20:20:00,10.0,Low clouds
1633,2021-01-19 20:50:00,10.0,Low clouds
1634,2021-01-19 21:50:00,10.0,Passing clouds
1635,2021-01-19 22:50:00,10.0,Passing clouds
1636,2021-01-19 23:50:00,11.0,Low clouds
1637,2021-01-20 00:50:00,10.0,Passing clouds
1638,2021-01-20 01:50:00,10.0,Passing clouds
1639,2021-01-20 02:50:00,10.0,Passing clouds
1640,2021-01-20 03:50:00,10.0,Passing clouds
1641,2021-01-20 04:50:00,10.0,Passing clouds
1642,2021-01-20 05:50:00,10.0,Passing clouds
1643,2021-01-20 06:50:00,11.0,Partly cloudy
1644,2021-01-20 07:50:00,10.0,Partly cloudy
1645,2021-01-20 08:20:00,10.0,Drizzle. Mostly cloudy
1646,2021-01-20 08:50:00,10.0,Light rain. Mostly cloudy
1647,2021-01-20 09:20:00,10.0,Light rain. Mostly cloudy
1648,2021-01-20 09:50:00,10.0,Light rain. Partly sunny
1649,2021-01-20 10:20:00,10.0,Light rain. Partly sunny
1650,2021-01-20 10:50:00,10.0,Drizzle. Partly sunny
1651,2021-01-20 11:20:00,10.0,Drizzle. Partly sunny
1652,2021-01-20 11:50:00,10.0,Drizzle. Broken clouds
1653,2021-01-20 12:20:00,10.0,Drizzle. Mostly cloudy
1654,2021-01-20 12:50:00,10.0,Drizzle. Low clouds
1655,2021-01-20 13:20:00,10.0,Drizzle. Broken clouds
1656,2021-01-20 13:50:00,10.0,Light rain. Partly sunny
1657,2021-01-20 14:20:00,10.0,Light rain. Broken clouds
1658,2021-01-20 14:50:00,10.0,Light rain. Partly sunny
1659,2021-01-20 15:50:00,9.0,Light rain. Partly sunny
1660,2021-01-20 16:24:00,9.0,Light rain. Partly sunny
1661,2021-01-20 16:50:00,9.0,Passing clouds
1662,2021-01-20 17:50:00,9.0,Passing clouds
1663,2021-01-20 18:50:00,10.0,Passing clouds
1664,2021-01-20 19:50:00,9.0,Passing clouds
1665,2021-01-20 20:50:00,10.0,Passing clouds
1666,2021-01-20 21:50:00,9.0,Passing clouds
1667,2021-01-20 22:50:00,9.0,Passing clouds
1668,2021-01-20 23:50:00,7.0,Passing clouds
1669,2021-01-21 00:50:00,5.0,Passing clouds
1670,2021-01-21 01:50:00,5.0,Partly cloudy
1671,2021-01-21 02:50:00,4.0,Passing clouds
1672,2021-01-21 03:50:00,4.0,Clear
1673,2021-01-21 04:50:00,4.0,Passing clouds
1674,2021-01-21 05:50:00,4.0,Clear
1675,2021-01-21 06:50:00,5.0,Passing clouds
1676,2021-01-21 07:21:00,5.0,Passing clouds
1677,2021-01-21 07:50:00,5.0,Passing clouds
1678,2021-01-21 08:23:00,5.0,Passing clouds
1679,2021-01-21 08:50:00,6.0,Passing clouds
1680,2021-01-21 09:20:00,7.0,Scattered clouds
1681,2021-01-21 09:50:00,7.0,Scattered clouds
1682,2021-01-21 10:21:00,8.0,Passing clouds
1683,2021-01-21 10:50:00,8.0,Scattered clouds
1684,2021-01-21 11:24:00,7.0,Partly sunny
1685,2021-01-21 11:50:00,8.0,Partly sunny
1686,2021-01-21 12:50:00,8.0,Partly sunny
1687,2021-01-21 13:23:00,8.0,Partly sunny
1688,2021-01-21 13:50:00,8.0,Partly sunny
1689,2021-01-21 14:50:00,8.0,Partly sunny
1690,2021-01-21 15:20:00,8.0,Partly sunny
1691,2021-01-21 15:50:00,8.0,Partly sunny
1692,2021-01-21 16:20:00,7.0,Partly sunny
1693,2021-01-21 16:50:00,7.0,Passing clouds
1694,2021-01-21 17:20:00,7.0,Passing clouds
1695,2021-01-21 17:50:00,7.0,Passing clouds
1696,2021-01-21 18:21:00,7.0,Passing clouds
1697,2021-01-21 18:50:00,6.0,Overcast
1698,2021-01-21 19:50:00,6.0,Overcast
1699,2021-01-21 20:50:00,6.0,Overcast
1700,2021-01-21 21:50:00,4.0,Passing clouds
1701,2021-01-21 22:50:00,4.0,Clear
1702,2021-01-21 23:50:00,3.0,Clear
1703,2021-01-22 00:50:00,2.0,Clear
1704,2021-01-22 01:50:00,2.0,Clear
1705,2021-01-22 02:50:00,2.0,Clear
1706,2021-01-22 03:50:00,1.0,Clear
1707,2021-01-22 04:50:00,1.0,Clear
1708,2021-01-22 05:50:00,1.0,Clear
1709,2021-01-22 06:50:00,1.0,Clear
1710,2021-01-22 07:18:00,1.0,Clear
1711,2021-01-22 07:50:00,0.0,Clear
1712,2021-01-22 08:20:00,0.0,Sunny
1713,2021-01-22 08:50:00,1.0,Sunny
1714,2021-01-22 09:24:00,2.0,Sunny
1715,2021-01-22 09:50:00,3.0,Sunny
1716,2021-01-22 10:21:00,4.0,Sunny
1717,2021-01-22 10:50:00,4.0,Sunny
1718,2021-01-22 11:21:00,5.0,Sunny
1719,2021-01-22 11:50:00,7.0,Sunny
1720,2021-01-22 12:50:00,7.0,Sunny
1721,2021-01-22 13:28:00,8.0,Passing clouds
1722,2021-01-22 13:50:00,8.0,Passing clouds
1723,2021-01-22 14:24:00,7.0,Passing clouds
1724,2021-01-22 14:50:00,7.0,Partly sunny
1725,2021-01-22 15:20:00,6.0,Sprinkles. Partly sunny
1726,2021-01-22 15:50:00,6.0,Scattered clouds
1727,2021-01-22 16:22:00,6.0,Sunny
1728,2021-01-22 16:50:00,5.0,Passing clouds
1729,2021-01-22 17:20:00,4.0,Passing clouds
1730,2021-01-22 17:50:00,5.0,Sprinkles. Passing clouds
1731,2021-01-22 18:50:00,3.0,Sprinkles. Passing clouds
1732,2021-01-22 19:20:00,4.0,Sprinkles. Passing clouds
1733,2021-01-22 19:50:00,4.0,Sprinkles. Passing clouds
1734,2021-01-22 20:50:00,4.0,Partly cloudy
1735,2021-01-22 21:50:00,3.0,Passing clouds
1736,2021-01-22 22:50:00,4.0,Passing clouds
1737,2021-01-22 23:50:00,3.0,Partly cloudy
1738,2021-01-23 00:50:00,3.0,Passing clouds
1739,2021-01-23 01:50:00,2.0,Low clouds
1740,2021-01-23 02:50:00,2.0,Low clouds
1741,2021-01-23 03:50:00,2.0,Low clouds
1742,2021-01-23 04:50:00,2.0,Low clouds
1743,2021-01-23 05:50:00,0.0,Low clouds
1744,2021-01-23 06:50:00,0.0,Ice fog
1745,2021-01-23 07:50:00,-1.0,Ice fog
1746,2021-01-23 08:50:00,-1.0,Ice fog
1747,2021-01-23 09:23:00,-1.0,Ice fog
1748,2021-01-23 09:50:00,-1.0,Ice fog
1749,2021-01-23 10:21:00,0.0,Ice fog
1750,2021-01-23 10:50:00,0.0,Fog
1751,2021-01-23 11:23:00,0.0,Ice fog
1752,2021-01-23 11:50:00,1.0,Fog
1753,2021-01-23 12:21:00,1.0,Fog
1754,2021-01-23 12:50:00,2.0,Partly sunny
1755,2021-01-23 13:24:00,4.0,Scattered clouds
1756,2021-01-23 13:50:00,4.0,Passing clouds
1757,2021-01-23 14:22:00,4.0,Scattered clouds
1758,2021-01-23 14:50:00,3.0,Scattered clouds
1759,2021-01-23 15:50:00,3.0,Scattered clouds
1760,2021-01-23 16:22:00,3.0,Scattered clouds
1761,2021-01-23 16:50:00,2.0,Passing clouds
1762,2021-01-23 17:20:00,2.0,Partly cloudy
1763,2021-01-23 17:50:00,2.0,Passing clouds
1764,2021-01-23 18:20:00,1.0,Passing clouds
1765,2021-01-23 18:50:00,1.0,Clear
1766,2021-01-23 19:20:00,0.0,Clear
1767,2021-01-23 19:50:00,-1.0,Clear
1768,2021-01-23 20:50:00,-1.0,Clear
1769,2021-01-23 21:50:00,-1.0,Clear
1770,2021-01-23 22:50:00,-2.0,Clear
1771,2021-01-23 23:50:00,-3.0,Clear
1772,2021-01-24 01:50:00,-4.0,Passing clouds
1773,2021-01-24 02:50:00,-4.0,Passing clouds
1774,2021-01-24 03:50:00,-4.0,Passing clouds
1775,2021-01-24 04:50:00,-4.0,Overcast
1776,2021-01-24 05:50:00,-3.0,Overcast
1777,2021-01-24 06:50:00,-2.0,Clear
1778,2021-01-24 07:22:00,-1.0,Clear
1779,2021-01-24 07:50:00,-1.0,More clouds than sun
1780,2021-01-24 08:21:00,0.0,More clouds than sun
1781,2021-01-24 08:50:00,0.0,Scattered showers. Broken clouds
1782,2021-01-24 09:50:00,1.0,Snow. Low clouds
1783,2021-01-24 10:50:00,0.0,Heavy snow. Partly sunny
1784,2021-01-24 11:50:00,1.0,Light snow. Mostly cloudy
1785,2021-01-24 12:50:00,1.0,Partly sunny
1786,2021-01-24 13:50:00,1.0,Partly sunny
1787,2021-01-24 14:50:00,1.0,Scattered clouds
1788,2021-01-24 15:50:00,1.0,Partly sunny
1789,2021-01-24 16:50:00,1.0,Overcast
1790,2021-01-24 17:50:00,1.0,Passing clouds
1791,2021-01-24 18:50:00,1.0,Passing clouds
1792,2021-01-24 19:50:00,1.0,Overcast
1793,2021-01-24 20:50:00,1.0,Passing clouds
1794,2021-01-24 21:50:00,1.0,Partly cloudy
1795,2021-01-24 22:50:00,1.0,Passing clouds
1796,2021-01-24 23:50:00,1.0,Partly cloudy
1797,2021-01-25 00:50:00,1.0,Passing clouds
1798,2021-01-25 01:50:00,0.0,Clear
1799,2021-01-25 02:50:00,0.0,Clear
1800,2021-01-25 03:50:00,-1.0,Clear
1801,2021-01-25 04:50:00,-3.0,Clear
1802,2021-01-25 05:50:00,-3.0,Clear
1803,2021-01-25 06:50:00,-3.0,Clear
1804,2021-01-25 07:50:00,-4.0,Sunny
1805,2021-01-25 08:21:00,-3.0,Sunny
1806,2021-01-25 08:50:00,-3.0,Sunny
1807,2021-01-25 09:20:00,-1.0,Passing clouds
1808,2021-01-25 09:50:00,0.0,Passing clouds
1809,2021-01-25 10:20:00,1.0,Sunny
1810,2021-01-25 10:50:00,2.0,Sunny
1811,2021-01-25 11:20:00,3.0,Sunny
1812,2021-01-25 11:50:00,3.0,Passing clouds
1813,2021-01-25 12:50:00,4.0,Sunny
1814,2021-01-25 13:21:00,4.0,Sunny
1815,2021-01-25 14:20:00,5.0,Sunny
1816,2021-01-25 14:50:00,5.0,Sunny
1817,2021-01-25 15:50:00,4.0,Sunny
1818,2021-01-25 16:22:00,3.0,Sunny
1819,2021-01-25 16:50:00,3.0,Clear
1820,2021-01-25 17:26:00,3.0,Clear
1821,2021-01-25 17:50:00,2.0,Clear
1822,2021-01-25 18:24:00,2.0,Clear
1823,2021-01-25 18:50:00,2.0,Clear
1824,2021-01-25 19:20:00,2.0,Clear
1825,2021-01-25 19:50:00,2.0,Clear
1826,2021-01-25 20:50:00,1.0,Clear
1827,2021-01-25 21:26:00,0.0,Clear
1828,2021-01-25 21:50:00,-1.0,Clear
1829,2021-01-25 22:28:00,-1.0,Clear
1830,2021-01-25 22:50:00,-1.0,Clear
1831,2021-01-25 23:50:00,-1.0,Clear
1832,2021-01-26 00:50:00,-1.0,Clear
1833,2021-01-26 01:50:00,-1.0,Clear
1834,2021-01-26 02:50:00,-2.0,Passing clouds
1835,2021-01-26 03:50:00,-2.0,Passing clouds
1836,2021-01-26 04:50:00,-2.0,Passing clouds
1837,2021-01-26 05:50:00,-2.0,Passing clouds
1838,2021-01-26 06:50:00,-1.0,Overcast
1839,2021-01-26 07:50:00,-1.0,Overcast
1840,2021-01-26 08:50:00,-1.0,Overcast
1841,2021-01-26 09:23:00,0.0,Overcast
1842,2021-01-26 09:50:00,0.0,Overcast
1843,2021-01-26 10:19:00,1.0,Overcast
1844,2021-01-26 10:50:00,2.0,Overcast
1845,2021-01-26 11:20:00,3.0,Overcast
1846,2021-01-26 11:50:00,4.0,Mostly cloudy
1847,2021-01-26 12:19:00,4.0,Mostly cloudy
1848,2021-01-26 12:50:00,4.0,Overcast
1849,2021-01-26 13:20:00,5.0,Overcast
1850,2021-01-26 13:50:00,5.0,More clouds than sun
1851,2021-01-26 14:22:00,5.0,Overcast
1852,2021-01-26 14:50:00,5.0,Overcast
1853,2021-01-26 15:50:00,5.0,Light rain. More clouds than sun
1854,2021-01-26 16:21:00,5.0,Drizzle. Mostly cloudy
1855,2021-01-26 16:50:00,5.0,Passing clouds
1856,2021-01-26 17:20:00,5.0,Passing clouds
1857,2021-01-26 17:50:00,5.0,Passing clouds
1858,2021-01-26 18:20:00,5.0,Drizzle. Low clouds
1859,2021-01-26 18:50:00,5.0,Drizzle. Low clouds
1860,2021-01-26 19:22:00,5.0,Drizzle. Low clouds
1861,2021-01-26 19:50:00,5.0,Drizzle. Low clouds
1862,2021-01-26 20:50:00,6.0,Low clouds
1863,2021-01-26 21:20:00,6.0,Drizzle. Low clouds
1864,2021-01-26 21:50:00,6.0,Drizzle. Low clouds
1865,2021-01-26 22:50:00,6.0,Low clouds
1866,2021-01-26 23:50:00,6.0,Low clouds
1867,2021-01-27 00:50:00,6.0,Low clouds
1868,2021-01-27 01:50:00,7.0,Low clouds
1869,2021-01-27 02:50:00,7.0,Mostly cloudy
1870,2021-01-27 03:50:00,7.0,Partly cloudy
1871,2021-01-27 04:50:00,7.0,Passing clouds
1872,2021-01-27 05:50:00,7.0,Passing clouds
1873,2021-01-27 06:50:00,7.0,Fog
1874,2021-01-27 07:50:00,7.0,Fog
1875,2021-01-27 08:22:00,7.0,Fog
1876,2021-01-27 08:50:00,8.0,Fog
1877,2021-01-27 09:29:00,8.0,Fog
1878,2021-01-27 09:50:00,8.0,Fog
1879,2021-01-27 10:23:00,9.0,Fog
1880,2021-01-27 10:50:00,9.0,Fog
1881,2021-01-27 11:23:00,9.0,Fog
1882,2021-01-27 11:50:00,9.0,Fog
1883,2021-01-27 12:50:00,9.0,Fog
1884,2021-01-27 13:21:00,10.0,Partly sunny
1885,2021-01-27 13:50:00,10.0,Partly sunny
1886,2021-01-27 14:21:00,10.0,Low clouds
1887,2021-01-27 14:50:00,10.0,Low clouds
1888,2021-01-27 15:20:00,10.0,Low clouds
1889,2021-01-27 15:50:00,10.0,Low clouds
1890,2021-01-27 16:22:00,10.0,Overcast
1891,2021-01-27 16:50:00,10.0,Low clouds
1892,2021-01-27 17:50:00,9.0,Low clouds
1893,2021-01-27 18:50:00,9.0,Low clouds
1894,2021-01-27 19:50:00,9.0,Low clouds
1895,2021-01-27 20:50:00,9.0,Low clouds
1896,2021-01-27 21:50:00,9.0,Passing clouds
1897,2021-01-27 22:50:00,9.0,Passing clouds
1898,2021-01-27 23:50:00,9.0,Partly cloudy
1899,2021-01-28 00:50:00,9.0,Passing clouds
1900,2021-01-28 01:50:00,9.0,Passing clouds
1901,2021-01-28 02:50:00,9.0,Low clouds
1902,2021-01-28 03:50:00,9.0,Passing clouds
1903,2021-01-28 04:50:00,9.0,Low clouds
1904,2021-01-28 05:50:00,10.0,Passing clouds
1905,2021-01-28 06:50:00,11.0,Drizzle. Low clouds
1906,2021-01-28 07:27:00,11.0,Light rain. Low clouds
1907,2021-01-28 08:21:00,11.0,Partly sunny
1908,2021-01-28 08:50:00,12.0,Partly sunny
1909,2021-01-28 09:23:00,12.0,Partly sunny
1910,2021-01-28 09:50:00,12.0,Partly sunny
1911,2021-01-28 10:20:00,12.0,Partly sunny
1912,2021-01-28 10:50:00,12.0,Broken clouds
1913,2021-01-28 11:24:00,13.0,Broken clouds
1914,2021-01-28 11:50:00,12.0,Partly sunny
1915,2021-01-28 12:50:00,13.0,Partly sunny
1916,2021-01-28 13:24:00,12.0,Partly sunny
1917,2021-01-28 13:50:00,13.0,Broken clouds
1918,2021-01-28 14:20:00,13.0,Partly sunny
1919,2021-01-28 14:50:00,13.0,Broken clouds
1920,2021-01-28 15:50:00,13.0,Partly sunny
1921,2021-01-28 16:21:00,12.0,Partly sunny
1922,2021-01-28 16:50:00,12.0,Mostly cloudy
1923,2021-01-28 17:23:00,11.0,Partly cloudy
1924,2021-01-28 17:50:00,11.0,Passing clouds
1925,2021-01-28 18:22:00,11.0,Partly cloudy
1926,2021-01-28 18:50:00,11.0,Passing clouds
1927,2021-01-28 19:12:00,11.0,Partly cloudy
1928,2021-01-28 19:50:00,11.0,Light rain. Passing clouds
1929,2021-01-28 20:50:00,11.0,Partly cloudy
1930,2021-01-28 21:50:00,10.0,Passing clouds
1931,2021-01-28 22:50:00,10.0,Passing clouds
1932,2021-01-28 23:50:00,11.0,Passing clouds
1933,2021-01-29 00:50:00,10.0,Passing clouds
1934,2021-01-29 01:50:00,10.0,Partly cloudy
1935,2021-01-29 02:50:00,10.0,Passing clouds
1936,2021-01-29 03:50:00,9.0,Passing clouds
1937,2021-01-29 04:50:00,9.0,Partly cloudy
1938,2021-01-29 05:50:00,9.0,Partly cloudy
1939,2021-01-29 06:50:00,9.0,Partly cloudy
1940,2021-01-29 07:50:00,9.0,Partly sunny
1941,2021-01-29 08:22:00,9.0,Partly sunny
1942,2021-01-29 08:50:00,9.0,Partly sunny
1943,2021-01-29 09:20:00,9.0,Sprinkles. Partly sunny
1944,2021-01-29 09:50:00,8.0,Sprinkles. Partly sunny
1945,2021-01-29 10:20:00,8.0,Sprinkles. Partly sunny
1946,2021-01-29 10:50:00,8.0,Sprinkles. Partly sunny
1947,2021-01-29 11:20:00,9.0,Broken clouds
1948,2021-01-29 11:50:00,9.0,Broken clouds
1949,2021-01-29 12:50:00,10.0,Scattered clouds
1950,2021-01-29 13:18:00,11.0,Broken clouds
1951,2021-01-29 13:50:00,11.0,Broken clouds
1952,2021-01-29 14:28:00,11.0,Broken clouds
1953,2021-01-29 14:50:00,11.0,Broken clouds
1954,2021-01-29 15:50:00,10.0,Partly sunny
1955,2021-01-29 16:24:00,10.0,Broken clouds
1956,2021-01-29 16:50:00,10.0,Passing clouds
1957,2021-01-29 17:50:00,10.0,Partly cloudy
1958,2021-01-29 18:50:00,9.0,Passing clouds
1959,2021-01-29 19:50:00,9.0,Partly cloudy
1960,2021-01-29 20:50:00,8.0,Passing clouds
1961,2021-01-29 21:50:00,8.0,Passing clouds
1962,2021-01-29 22:50:00,8.0,Overcast
1963,2021-01-29 23:50:00,7.0,Passing clouds
1964,2021-01-30 00:50:00,7.0,Passing clouds
1965,2021-01-30 01:50:00,7.0,Passing clouds
1966,2021-01-30 02:50:00,7.0,Passing clouds
1967,2021-01-30 03:50:00,7.0,Passing clouds
1968,2021-01-30 04:50:00,7.0,Passing clouds
1969,2021-01-30 05:50:00,6.0,Passing clouds
1970,2021-01-30 06:50:00,6.0,Heavy rain. Mostly cloudy
1971,2021-01-30 07:50:00,6.0,Rain. Mostly cloudy
1972,2021-01-30 08:24:00,6.0,Light rain. Mostly cloudy
1973,2021-01-30 08:50:00,5.0,Light rain. Mostly cloudy
1974,2021-01-30 09:50:00,4.0,Light rain. Low clouds
1975,2021-01-30 10:20:00,4.0,Light rain. Low clouds
1976,2021-01-30 10:50:00,4.0,Light rain. Low clouds
1977,2021-01-30 11:20:00,4.0,Rain. Low clouds
1978,2021-01-30 11:50:00,4.0,Light rain. Low clouds
1979,2021-01-30 12:20:00,4.0,Heavy rain. Mostly cloudy
1980,2021-01-30 12:50:00,4.0,Rain. Mostly cloudy
1981,2021-01-30 13:20:00,4.0,Light rain. Mostly cloudy
1982,2021-01-30 14:20:00,4.0,Light rain. Low clouds
1983,2021-01-30 14:50:00,3.0,Drizzle. Low clouds
1984,2021-01-30 15:21:00,3.0,Drizzle. Mostly cloudy
1985,2021-01-30 15:50:00,3.0,Drizzle. Partly sunny
1986,2021-01-30 16:20:00,3.0,Drizzle. Low clouds
1987,2021-01-30 16:50:00,3.0,Drizzle. Low clouds
1988,2021-01-30 17:21:00,3.0,Light rain. Low clouds
1989,2021-01-30 17:50:00,3.0,Light rain. Overcast
1990,2021-01-30 18:21:00,3.0,Passing clouds
1991,2021-01-30 18:50:00,3.0,Passing clouds
1992,2021-01-30 19:50:00,4.0,Overcast
1993,2021-01-30 20:20:00,4.0,Overcast
1994,2021-01-30 20:50:00,4.0,Overcast
1995,2021-01-30 21:50:00,4.0,Passing clouds
1996,2021-01-30 22:50:00,4.0,Passing clouds
1997,2021-01-30 23:50:00,3.0,Passing clouds
1998,2021-01-31 00:50:00,2.0,Clear
1999,2021-01-31 01:50:00,1.0,Clear
2000,2021-01-31 02:50:00,1.0,Passing clouds
2001,2021-01-31 03:50:00,1.0,Passing clouds
2002,2021-01-31 04:50:00,1.0,Passing clouds
2003,2021-01-31 05:50:00,1.0,Overcast
2004,2021-01-31 06:50:00,1.0,Clear
2005,2021-01-31 07:50:00,0.0,Sunny
2006,2021-01-31 08:20:00,1.0,Sunny
2007,2021-01-31 08:50:00,1.0,Sunny
2008,2021-01-31 09:21:00,2.0,Sunny
2009,2021-01-31 09:50:00,2.0,Sunny
2010,2021-01-31 10:20:00,3.0,Sunny
2011,2021-01-31 10:50:00,3.0,Sunny
2012,2021-01-31 11:20:00,4.0,Broken clouds
2013,2021-01-31 11:50:00,4.0,Broken clouds
2014,2021-01-31 12:50:00,4.0,Mostly cloudy
2015,2021-01-31 13:20:00,4.0,Overcast
2016,2021-01-31 13:50:00,4.0,Overcast
2017,2021-01-31 14:20:00,4.0,Overcast
2018,2021-01-31 14:50:00,4.0,Overcast
2019,2021-01-31 15:50:00,3.0,Light rain. Low clouds
2020,2021-01-31 16:50:00,3.0,Low clouds
2021,2021-01-31 17:50:00,3.0,Low clouds
2022,2021-01-31 18:50:00,3.0,Low clouds
2023,2021-01-31 19:50:00,3.0,Partly cloudy
2024,2021-01-31 20:50:00,3.0,Passing clouds
2025,2021-01-31 21:50:00,3.0,Partly cloudy
2026,2021-01-31 22:50:00,3.0,Passing clouds
2027,2021-01-31 23:50:00,3.0,Low clouds
2028,2021-02-01 00:50:00,3.0,Low clouds
2029,2021-02-01 01:50:00,3.0,Low clouds
2030,2021-02-01 02:50:00,3.0,Low clouds
2031,2021-02-01 03:50:00,3.0,Low clouds
2032,2021-02-01 04:50:00,3.0,Low clouds
2033,2021-02-01 05:50:00,3.0,Low clouds
2034,2021-02-01 06:50:00,3.0,Fog
2035,2021-02-01 08:21:00,3.0,Fog
2036,2021-02-01 08:50:00,3.0,Fog
2037,2021-02-01 09:20:00,3.0,Broken clouds
2038,2021-02-01 09:50:00,3.0,Partly sunny
2039,2021-02-01 10:20:00,3.0,Low clouds
2040,2021-02-01 10:50:00,3.0,Broken clouds
2041,2021-02-01 11:22:00,4.0,Overcast
2042,2021-02-01 11:50:00,4.0,Overcast
2043,2021-02-01 12:23:00,4.0,Overcast
2044,2021-02-01 12:50:00,4.0,Overcast
2045,2021-02-01 13:24:00,4.0,Overcast
2046,2021-02-01 13:50:00,4.0,Overcast
2047,2021-02-01 14:50:00,4.0,Overcast
2048,2021-02-01 15:20:00,4.0,Overcast
2049,2021-02-01 15:50:00,4.0,Overcast
2050,2021-02-01 16:20:00,4.0,Overcast
2051,2021-02-01 16:50:00,3.0,Overcast
2052,2021-02-01 17:20:00,3.0,Overcast
2053,2021-02-01 17:50:00,3.0,Overcast
2054,2021-02-01 18:20:00,3.0,Overcast
2055,2021-02-01 18:50:00,3.0,Mostly cloudy
2056,2021-02-01 19:20:00,3.0,Mostly cloudy
2057,2021-02-01 19:50:00,4.0,Overcast
2058,2021-02-01 20:20:00,4.0,Overcast
2059,2021-02-01 20:50:00,4.0,Overcast
2060,2021-02-01 21:22:00,4.0,Mostly cloudy
2061,2021-02-01 21:50:00,4.0,Overcast
2062,2021-02-01 22:50:00,4.0,Low clouds
2063,2021-02-01 23:50:00,3.0,Passing clouds
2064,2021-02-02 00:50:00,4.0,Passing clouds
2065,2021-02-02 01:50:00,4.0,Low clouds
2066,2021-02-02 02:50:00,5.0,Low clouds
2067,2021-02-02 03:50:00,6.0,Low clouds
2068,2021-02-02 04:50:00,6.0,Low clouds
2069,2021-02-02 05:50:00,6.0,Low clouds
2070,2021-02-02 06:50:00,7.0,Light rain. Partly cloudy
2071,2021-02-02 07:21:00,8.0,Light rain. Passing clouds
2072,2021-02-02 07:50:00,8.0,Light rain. Broken clouds
2073,2021-02-02 08:21:00,8.0,Fog
2074,2021-02-02 08:50:00,9.0,Fog
2075,2021-02-02 09:21:00,10.0,Broken clouds
2076,2021-02-02 09:50:00,10.0,Partly sunny
2077,2021-02-02 10:20:00,11.0,Partly sunny
2078,2021-02-02 10:50:00,11.0,Broken clouds
2079,2021-02-02 11:26:00,12.0,Sprinkles. Partly sunny
2080,2021-02-02 11:50:00,11.0,Partly sunny
2081,2021-02-02 12:22:00,12.0,Broken clouds
2082,2021-02-02 12:50:00,13.0,Partly sunny
2083,2021-02-02 13:50:00,13.0,Partly sunny
2084,2021-02-02 14:22:00,13.0,Broken clouds
2085,2021-02-02 14:50:00,13.0,Broken clouds
2086,2021-02-02 15:20:00,13.0,Scattered clouds
2087,2021-02-02 15:50:00,12.0,Passing clouds
2088,2021-02-02 16:20:00,12.0,Scattered clouds
2089,2021-02-02 16:50:00,11.0,Passing clouds
2090,2021-02-02 17:20:00,11.0,Sprinkles. Partly cloudy
2091,2021-02-02 17:50:00,11.0,Partly cloudy
2092,2021-02-02 18:20:00,11.0,Partly cloudy
